open,low,high,close,volume,vwap,target
0.001093383,0.001086413,0.001072905,0.001083707,0.024023634,0.000373488,0.000266271
0.005652686,0.005609548,0.005584341,0.00561072,0.001793653,0.003115071,0.000273759
0.003943611,0.003985307,0.003914796,0.004009182,0.000557172,0.003670149,9.19E-05
0.004883072,0.004921128,0.004841158,0.004932735,0.003578447,0.00066378,9.26E-05
0.002648536,0.002635358,0.002695347,0.002637198,0.002219231,0.003158281,0.000428804
0.011411526,0.011482631,0.011388496,0.011563101,0.010004031,0.001140798,0.00016264
0.003317304,0.003243104,0.003244884,0.003235106,0.024475648,0.000620346,0.000175666
0.005822532,0.005668709,0.005736118,0.005696135,0.061708833,0.000342629,0.000552112
0.004389457,0.004404812,0.004328257,0.004382874,0.00110553,0.002591646,0.000144976
0.009325605,0.009143078,0.009169414,0.009091394,0.001315259,0.004672725,0.000356326
0.004723841,0.004792049,0.004746951,0.004783259,0.008951895,0.001760295,0.000112697
0.001661306,0.001651132,0.001632909,0.001649584,0.155697121,4.67E-05,0.000245994
0.007865992,0.007932965,0.008530905,0.008338672,0.004523625,0.005217665,0.002139781
0.015912444,0.016064927,0.015957502,0.016223575,0.000815763,0.005505596,9.84E-05
0.974815027,0.977696267,0.961197467,0.973612001,0.001010168,0.08034449,5.98E-05
0.006018917,0.006098971,0.005987334,0.006096519,0.000701357,0.003854045,0.000179471
0.007351146,0.007379002,0.007300989,0.007436472,0.004790583,0.00104988,0.000226067
0.012844602,0.012929389,0.013047574,0.012849669,0.009565061,0.002806441,0.000296945
0.012706602,0.012741149,0.012634113,0.012822977,0.001235134,0.00325947,0.000110587
0.001735614,0.001522054,0.001700947,0.001548153,0.004722879,0.002209193,0.000736537
0.001953229,0.001952316,0.001915528,0.001953876,0.004458005,0.000541298,0.00022861
0.015832829,0.016005766,0.016281991,0.016250267,0.008257823,0.003966864,0.000487934
0.003136843,0.003119403,0.003072173,0.003101644,0.104321465,5.02E-05,0.000162525
0.002314151,0.002344931,0.00228712,0.002327568,0.007852038,0.000462279,0.000142766
0.018407057,0.018571206,0.018333595,0.018609865,0.003107282,0.002556775,5.85E-05
0.006687685,0.006755121,0.006667713,0.006833227,0.009480107,0.000576097,0.000105975
0.008502914,0.008486928,0.008457633,0.008472133,0.003434414,0.002392237,0.000325624
0.002080613,0.002092151,0.002051604,0.002081999,0.001806886,0.002427108,0.000245877
0.003242997,0.003243104,0.003244884,0.003309844,0.003450474,0.002073132,0.000199896
0.002781228,0.002742924,0.00274245,0.002754644,0.003548902,0.001182247,0.00015289
0.022626668,0.022610295,0.022483906,0.022629725,0.001563003,0.008607963,0.00023342
0.011246988,0.011289013,0.011210551,0.011226778,0.000389706,0.003249118,0.00011251
0.00064223,0.000650772,0.000664678,0.000694,0.039342587,0.00056118,0.000685025
0.008126068,0.008121205,0.008038939,0.008167841,0.003186268,0.00104354,0.000150194
0.001942613,0.001925425,0.001915528,0.001911168,0.002443032,0.001257202,0.000187499
0.004155919,0.004119764,0.00413461,0.004094597,0.020708121,0.001009177,0.000181563
0.001013768,0.000978847,0.000978699,0.000971599,0.020156716,0.000780213,0.00059246
0.024335743,0.02450345,0.02422149,0.024434123,0.002085573,0.003103718,0.000267736
0.000631615,0.000650772,0.000612341,0.00065663,0.003317848,0.001132848,0.000271482
0.00392238,0.003931524,0.003872926,0.003966474,0.000733666,0.002824405,6.04E-05
0.002818382,0.002834354,0.002773853,0.002813367,0.002515773,0.001455636,0.000165304
0.005493456,0.005577278,0.005505836,0.005632073,0.014776073,0.000581038,0.000111515
0.007605915,0.007545729,0.007840059,0.00775678,0.010227013,0.003366575,0.004113689
0.010498604,0.010622106,0.010435966,0.010623532,0.022731354,0.00131862,4.47E-05
0.001194229,0.00122087,0.001203747,0.001238522,0.002996609,0.001321173,0.000268768
0.003359766,0.003291508,0.003318156,0.003272475,0.010636632,0.001443287,0.000227476
0.001565768,0.001527432,0.001528236,0.001510784,0.016029048,0.000778997,0.000236525
0.002786535,0.00275368,0.002737217,0.002749306,0.020582534,0.000447213,0.000178891
0.008725837,0.008771977,0.008578008,0.008728379,0.001151319,0.005184419,3.47E-05
0.049032409,0.04953935,0.049364107,0.050176169,0.002082816,0.01768822,0.00016548
0.004235534,0.00419506,0.004166012,0.004163997,0.017621521,0.001028605,0.000134486
0.000674076,0.00065615,0.000643743,0.000661969,0.00386117,0.000761903,0.000345879
0.003577381,0.003592692,0.003511802,0.003582105,0.00067239,0.002649237,0.000126783
0.000477692,0.000489424,0.000465798,0.000496477,0.002749974,0.00126662,0.000294145
0.004824687,0.004867345,0.004888261,0.004927397,0.006015064,0.001074089,0.000302565
0.004856533,0.004792049,0.004783587,0.004772582,0.00412921,0.002071356,7.41E-05
0.006183455,0.006179645,0.00612341,0.006165919,0.006728874,0.001325242,0.000203166
0.001709075,0.001731807,0.001727116,0.001793722,0.008443654,0.000465488,0.000314378
0.00653907,0.006459316,0.006437431,0.006432842,0.01020001,0.000803064,0.000125213
0.000615692,0.000543206,0.00059664,0.000549861,0.00939609,0.001367781,0.000710129
0.00263792,0.002673006,0.002611608,0.002653214,0.016170104,0.000587603,8.61E-05
0.005318302,0.005281472,0.005333124,0.005359812,0.010765329,0.003000004,0.000417659
0.012642909,0.012633583,0.012466635,0.012609438,0.016574227,0.000713565,0.000150017
0.00084923,0.000860525,0.000826922,0.000854153,0.012919028,0.000343887,0.000189654
0.013975139,0.013962019,0.013754122,0.01388533,0.010047717,0.001091197,8.16E-05
0.005350148,0.005367525,0.005286021,0.00533312,0.00068483,0.003720187,0.000209569
0.020673439,0.020620331,0.020615481,0.020467649,0.006593698,0.002365653,0.000206703
0.004665457,0.004668348,0.004663212,0.004740551,0.024876693,0.001299099,0.000237699
0.002303536,0.00228577,0.002266185,0.002268845,0.015286694,0.00094334,0.000156538
0.00240969,0.002436361,0.002423196,0.00242366,0.045864432,0.000573558,0.000211076
0.001279152,0.001296166,0.001266552,0.001313261,0.161328498,0.000203,0.000237519
0.004670764,0.004657592,0.004647511,0.004644459,0.01324684,0.001524505,0.000361217
0.003264227,0.003205456,0.003244884,0.00321909,0.02428174,0.000827016,0.000335048
0.00321115,0.003200077,0.003203015,0.00318706,0.00214304,0.001004345,0.000197354
0.001756844,0.001780211,0.001768985,0.00179906,0.015757281,0.000614898,0.000352291
0.001979767,0.002000721,0.0019888,0.00200726,0.025087215,0.000713499,0.000176637
0.013656678,0.013719996,0.013822159,0.013634422,0.009204354,0.002612036,0.000451605
0.000865153,0.000871282,0.00085309,0.00086483,0.00135785,0.001161966,0.000236785
0.001448998,0.001436001,0.001413095,0.001441384,0.025030554,0.000569777,0.000101894
0.00305192,0.003070999,0.003035537,0.003085629,0.083119086,7.81E-05,0.000236657
0.007425454,0.007341354,0.007374261,0.007324365,0.020114258,0.001663386,0.000117615
0.040513572,0.040525351,0.040341236,0.040438821,0.002533023,0.019894627,0.000223897
0.007865992,0.00791683,0.00791333,0.007948964,0.003647115,0.003570368,0.00048385
0.007462607,0.007545729,0.007431831,0.007537903,0.002929169,0.001926481,5.97E-05
0.005376687,0.005453577,0.005505836,0.005594704,0.001604151,0.004938554,0.000319061
0.001937306,0.001898533,0.001899827,0.001921845,0.013257052,0.001944361,0.000554244
0.002048767,0.002038369,0.002030669,0.002017937,0.04004327,0.000167597,0.000128135
0.008179145,0.008045909,0.008080808,0.008007687,0.014081981,0.001989129,0.000218068
0.077699224,0.077431118,0.076919454,0.077033953,0.00022997,0.012465455,0.000340633
0.001682537,0.001554323,0.001632909,0.001569507,0.141381694,0.000279542,0.000766009
0.000445846,0.000462532,0.000429162,0.000453769,0.055820427,0.000118597,0.000296007
0.002876766,0.002866624,0.002826189,0.002877429,0.033167599,0.000623993,7.76E-05
0.000122077,0.000118322,0.000104674,0.000117446,0.010415211,0.000188347,0.00081005
0.002075305,0.001952316,0.002030669,0.001991245,0.007902863,0.001017393,0.00079984
0.004357611,0.004367165,0.004312556,0.004345505,0.009585497,0.00092759,0.000169512
0.005052918,0.005028693,0.004998168,0.005002135,0.028973467,0.000637665,0.000234022
0.005450994,0.005453577,0.005406396,0.005418535,0.039461709,0.000733942,0.00015611
0.002685689,0.002699897,0.00264301,0.00270126,0.020727241,0.000360475,0.000217082
0.003837457,0.00381858,0.003757785,0.003827675,0.058487127,0.000349556,0.000158936
0.004750379,0.004722131,0.004663212,0.004681828,0.069337996,7.72E-05,0.000237172
0.002027536,0.002049125,0.001994034,0.002049968,0.026349389,0.000292027,0.000110733
0.002611382,0.002656871,0.002611608,0.002690583,0.021768737,0.00046201,0.000159656
0.000838614,0.000855147,0.000821688,0.000848815,0.064421694,0.000194036,0.000248797
0.001114614,0.001091791,0.001078139,0.001089045,0.009696988,0.000913989,0.00017962
0.003317304,0.003264617,0.003260585,0.003251121,0.00890632,0.000903269,0.000148638
0.020100209,0.019818967,0.019966504,0.01966688,0.0074545,0.004175679,0.000235393
0.001746229,0.001764076,0.001716648,0.001761691,0.00658387,0.00080621,0.00015125
0.02012144,0.020087881,0.020924269,0.021001495,0.056142623,0.002638517,0.002300982
0.019940979,0.020125529,0.02054221,0.02043028,0.00697299,0.010210795,0.000624281
0.01096568,0.01101472,0.010912231,0.011130685,0.001029238,0.00145304,0.000257287
0.030099891,0.030258211,0.0303449,0.030397181,0.001014676,0.015351262,0.000407052
0.005371379,0.005415929,0.005495368,0.00550395,0.001206419,0.002646363,0.000315817
0.009935989,0.009976712,0.009907364,0.010073671,0.000581127,0.004346391,0.000249566
0.026978971,0.027111917,0.02696394,0.027210122,0.000556612,0.006383153,0.00014561
0.015089753,0.015102214,0.015711519,0.015945975,0.001120262,0.006233636,0.000818255
0.047450718,0.047732248,0.047370074,0.047971386,0.002130978,0.006059496,0.000226108
0.014394446,0.01445682,0.014758989,0.014787529,0.001758113,0.005079842,0.001116998
0.04026411,0.039971388,0.039980112,0.040433483,0.000226092,0.007003975,0.000348877
0.026342049,0.026703167,0.026252159,0.026734999,8.18E-05,0.008807891,5.13E-05
0.012154602,0.012095755,0.012053174,0.012203716,0.001650387,0.003155203,0.000411063
0.001921383,0.001920046,0.001905061,0.00190583,0.036844084,0.00023564,0.000181227
0.10133966,0.102144321,0.10403517,0.103640829,0.007378385,0.002118472,0.00062518
0.026909971,0.026246013,0.026576647,0.026185138,0.000688759,0.016385471,0.00034959
0.076106918,0.076925559,0.078515727,0.079874012,0.002142033,0.028234867,0.000739002
0.039345881,0.039481964,0.039493379,0.039953022,0.000278718,0.014008648,0.000201509
0.051877329,0.051878903,0.051703564,0.052103353,0.001371726,0.013113566,0.000320769
0.028528815,0.028526405,0.031443973,0.030445227,0.003661992,0.018646129,0.00342685
0.121832638,0.121129654,0.129674988,0.130952381,0.005756373,0.005571283,0.002028746
0.057392015,0.056703221,0.05885801,0.059363656,0.000226489,0.037092391,0.000538754
0.205901086,0.206934756,0.211849061,0.209502456,0.000705096,0.054069066,0.000786026
0.107655807,0.105360533,0.109096143,0.110207132,0.000289666,0.044277206,0.00063258
0.038125113,0.037922262,0.03895431,0.038244715,0.000356137,0.026464733,0.001292429
0.161300596,0.154388947,0.159663997,0.155050182,0.000464511,0.090034545,0.00112552
0.096594588,0.097126384,0.097979798,0.098430493,0.000335222,0.010688634,0.000423399
0.035683577,0.03605062,0.035777464,0.036237455,0.00044898,0.008210574,0.000318291
0.080586606,0.080970027,0.084246611,0.08362161,0.001355829,0.040050166,0.001369156
0.002754689,0.002769815,0.002763385,0.002792014,0.002332737,0.001658154,0.000311593
0.001226076,0.001242383,0.001219448,0.001249199,0.002593985,0.001329776,0.000127544
0.033348195,0.033587367,0.034076516,0.034481102,0.000657318,0.010979385,0.000715556
0.00674607,0.006808904,0.006793322,0.006945334,0.00253952,0.001386652,0.000268207
0.009866989,0.009476532,0.009724185,0.009497117,0.001564948,0.004414724,0.000425939
0.026766663,0.026972081,0.027513477,0.027802691,0.009609251,0.009448753,0.00041922
0.017998365,0.017990351,0.018359763,0.018161435,0.015495441,0.005146611,0.001039392
0.005297071,0.005367525,0.005296488,0.005413197,0.008258232,0.001538978,0.000174308
0.037647421,0.037857723,0.038519914,0.038415546,0.001223984,0.017877372,0.000552304
0.030975659,0.030968144,0.030805464,0.03133675,0.000949994,0.004085538,0.0002398
0.007759838,0.007782373,0.007751086,0.007740764,0.007207947,0.001335113,0.000148549
0.022743437,0.022368272,0.02278746,0.022469571,0.002995853,0.011024049,0.000468198
0.024972665,0.025089683,0.024786727,0.025240231,0.000359203,0.007189959,0.000160213
0.010174835,0.010186465,0.010085309,0.010271194,0.00058549,0.003669436,0.000127487
0.008019914,0.008121205,0.008316324,0.008477472,0.005428932,0.002628913,0.000344218
0.064323854,0.064012306,0.064510389,0.064109545,0.000592157,0.02287247,0.000551306
0.032207042,0.032199771,0.032218559,0.032372411,0.00040321,0.014747518,0.000437822
0.00981922,0.009740068,0.009734652,0.009715994,0.001500114,0.004482103,0.000232206
0.056059786,0.05511125,0.0567122,0.054729874,0.001706935,0.008400442,0.000711683
0.00314215,0.003119403,0.00308264,0.003122998,0.005578015,0.001642796,0.000132015
0.001793998,0.001823237,0.001774219,0.001820414,0.00365404,0.000857883,0.000137891
0.000859845,0.00087666,0.000847857,0.000886184,0.008735952,0.000709169,0.000198969
0.002016921,0.002054504,0.002124876,0.002178091,0.009348866,0.002049527,0.000343691
0.001183614,0.001177844,0.001161878,0.001185138,0.002731087,0.001700778,0.000322325
0.002696305,0.002705276,0.002648244,0.002727952,0.003809545,0.000822269,0.000145046
0.002011613,0.00203299,0.001967865,0.002033953,0.009224538,0.001674712,5.05E-05
0.010694988,0.010788833,0.010692416,0.010794363,0.011921999,0.005526843,0.000178327
0.00355615,0.003592692,0.003543204,0.003587444,0.002539319,0.002234383,0.000118297
0.00156046,0.00156508,0.001528236,0.001569507,0.047651896,0.000485789,0.000208165
0.009882912,0.010025117,0.009970168,0.01011104,0.000727157,0.005313922,0.000123537
0.002738766,0.002732167,0.002690114,0.002733291,0.002291576,0.002039324,0.000122594
0.005095379,0.005173907,0.005176113,0.005279735,0.001862994,0.003718217,0.000321196
0.01124168,0.011165312,0.011084943,0.011226778,0.000740378,0.005814857,0.000155484
0.028688046,0.028397326,0.028345632,0.028363229,0.000735341,0.011664044,0.000139317
0.003375689,0.003334534,0.003328623,0.003309844,0.01077126,0.000945832,0.000202491
0.003858688,0.003877741,0.003804888,0.003859705,0.005936242,0.00155294,0.000107331
0.012648217,0.012665853,0.012681216,0.0128123,0.001816947,0.004520049,0.000355719
0.001072153,0.001086413,0.001057204,0.001089045,0.001717474,0.000843224,0.000231825
0.021496131,0.02071714,0.021285393,0.020691864,0.001387925,0.012098986,0.000299256
0.007059223,0.007007901,0.006966033,0.007057442,0.000965255,0.002247758,0.000104621
0.013815908,0.013983532,0.013769823,0.014002776,0.004589585,0.004632093,0.000149274
0.002717536,0.002726789,0.002726749,0.002759983,0.011882556,0.001111997,0.000355906
0.007515684,0.00741665,0.007410897,0.007393765,0.001839152,0.002586125,0.000183322
0.012223602,0.01223559,0.012027006,0.012235746,0.000521286,0.005513742,6.34E-05
0.002521151,0.00256544,0.002506935,0.002583814,0.001838982,0.001173063,0.000119257
0.006560301,0.006593773,0.006489768,0.006560965,0.000648277,0.004850632,8.64E-05
0.008083607,0.008196501,0.008583242,0.008717702,0.008312249,0.006316011,0.0007694
0.005652686,0.005604169,0.005620977,0.005621397,0.0013535,0.002814706,0.000151098
0.0210609,0.021125889,0.020830062,0.02101751,0.001756382,0.011585634,8.45E-05
0.000700615,0.00072069,0.000690846,0.000736707,0.007817436,0.000420937,0.000242263
0.017557827,0.017726816,0.017480505,0.01772902,0.000329676,0.009393507,0.000120289
0.000796153,0.000806742,0.000811221,0.000854153,0.007051215,0.000681599,0.000380956
0.002887382,0.002931163,0.003161145,0.003240444,0.014380607,0.002108791,0.000781849
0.002441536,0.00240947,0.002402261,0.002412983,0.002468958,0.000984132,0.00020908
0.008932837,0.009046269,0.009043806,0.009214179,0.002246945,0.004791447,0.000189552
0.00107746,0.001059521,0.001046737,0.001051676,0.009862037,0.000727025,0.000258833
0.005562456,0.005528873,0.005490135,0.005514627,0.002160694,0.001789221,0.000148355
0.00399138,0.00394228,0.003909562,0.003939782,0.000635239,0.004347182,0.000182642
0.004883072,0.004958775,0.004893495,0.005007474,0.001214855,0.001605137,7.65E-05
0.002669766,0.002667628,0.002658711,0.002679906,0.002341564,0.00275988,0.000425558
0.011427449,0.011278256,0.011289056,0.01125347,0.001542453,0.00475799,0.000120509
0.003306689,0.003339913,0.0034804,0.003421952,0.018371563,0.002165372,0.000832851
0.005642071,0.00572787,0.005830324,0.005829596,0.008202647,0.003123542,0.000639235
0.004368226,0.004383299,0.00433349,0.004409567,0.001203114,0.002551563,0.000148601
0.009012452,0.009116187,0.009069974,0.009230194,0.000749613,0.00634298,0.000153037
0.004713226,0.004765157,0.004678913,0.004799274,0.004076484,0.002386153,0.000129582
0.001634767,0.001661889,0.001653844,0.001718984,0.023167018,0.000629207,0.000187061
0.008195068,0.0080728,0.008195949,0.008392056,0.006906413,0.001838154,0.000639489
0.016124752,0.01627468,0.01606741,0.016260944,0.000698196,0.004526495,7.20E-05
0.971051877,0.980363895,0.96402889,0.975747384,0.000163664,0.441954319,6.16E-05
0.006077301,0.006115106,0.00606584,0.006139227,0.001722448,0.001675001,0.000142685
0.007345838,0.007454298,0.007735385,0.007884903,0.005019533,0.003644959,0.000403744
0.012648217,0.012757284,0.012628879,0.012860346,0.001632281,0.006499549,0.000227056
0.012711909,0.012859471,0.012613178,0.012833654,0.001001021,0.003412326,8.73E-05
0.001528614,0.001538188,0.001533469,0.001580184,0.002279582,0.002166996,0.000396933
0.001937306,0.001930803,0.001899827,0.001959214,0.001612965,0.001852967,0.000163026
0.016204367,0.016134844,0.016119747,0.016132821,0.002426033,0.007504575,0.000483336
0.003057227,0.003033351,0.003009368,0.00301089,0.002803815,0.001973238,0.000102696
0.002324767,0.002296526,0.002266185,0.002295537,0.001215075,0.002932758,0.000160542
0.018507903,0.018673393,0.018307427,0.018673927,0.000494403,0.010859036,5.78E-05
